City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,vung tau,10.346,107.0843,30.96,65,74,9.42,VN,1712897166
362,thenia,36.7254,3.5567,10.16,85,57,1.17,DZ,1712897331
363,ciudad general teran,25.2667,-99.6833,21.56,26,44,8.34,MX,1712897331
364,oblivskaya,48.5362,42.5014,19.11,57,55,3.72,RU,1712897331
365,pacific grove,36.6177,-121.9166,14.0,82,0,3.6,US,1712897332
366,lisala,2.15,21.5167,21.78,92,89,1.34,CD,1712897332
367,prince albert,53.2001,-105.7677,2.97,70,40,3.09,CA,1712897332
368,freetown,8.484,-13.2299,24.7,78,51,1.71,SL,1712897332
369,gabes,33.8815,10.0982,11.98,100,75,9.26,TN,1712897333
370,namsos,64.4662,11.4957,5.03,100,75,4.63,NO,1712897333
371,constantia,44.1833,28.65,15.39,80,19,4.54,RO,1712897333
372,san ignacio de velasco,-16.3667,-60.95,20.57,98,100,2.44,BO,1712897146
373,mwene-ditu,-7.0,23.45,19.99,96,100,1.52,CD,1712897263
374,arraial do cabo,-22.9661,-42.0278,24.12,86,40,1.76,BR,1712897334
375,smithers,54.7804,-127.1743,4.18,81,0,2.06,CA,1712897334
376,beloyarskiy,63.7119,66.6722,0.56,98,100,4.92,RU,1712897335
377,galeana,24.8333,-100.0667,10.64,39,68,1.48,MX,1712897335
378,bandarbeyla,9.4942,50.8122,29.36,75,66,3.35,SO,1712897335
379,shaowu,27.3409,117.4831,25.19,81,86,1.49,CN,1712897046
380,sagua la grande,22.8067,-80.0756,25.55,87,100,3.55,CU,1712897239
381,el granada,37.5027,-122.4694,16.43,74,0,7.72,US,1712897336
382,verkh-chebula,56.0308,87.6218,-3.05,54,100,3.69,RU,1712897336
383,papao,-17.75,-149.55,27.82,86,96,11.89,PF,1712897337
384,callaway,30.153,-85.5699,17.19,79,0,3.09,US,1712897337
385,campo verde,-20.4167,-54.0667,23.18,92,100,1.13,BR,1712897338
386,lata,40.1629,-8.3327,13.84,76,75,1.83,PT,1712897338
387,playas,-2.6333,-80.3833,25.83,79,67,3.09,EC,1712897339
388,eirunepe,-6.6603,-69.8736,23.64,95,100,0.22,BR,1712897124
389,novosokol'niki,56.3463,30.1578,10.26,80,96,5.43,RU,1712897339
390,fale old settlement,-9.3852,-171.2468,30.14,70,59,3.86,TK,1712897340
391,priargunsk,50.3691,119.1012,12.13,51,64,3.32,RU,1712897340
392,acapulco de juarez,16.8634,-99.8901,25.65,79,0,2.04,MX,1712897340
393,sorong,-0.8833,131.25,29.11,71,43,3.62,ID,1712897052
394,shuangcheng,45.35,126.2833,19.82,32,98,10.01,CN,1712897053
395,ryotsu-minato,38.0833,138.4333,15.33,55,79,2.43,JP,1712897209
396,ibiza,38.9088,1.433,12.74,83,0,0.51,ES,1712897342
397,zuni pueblo,35.0725,-108.8506,9.35,24,12,0.84,US,1712897342
398,afaahiti,-17.75,-149.2833,26.93,86,95,10.84,PF,1712897342
399,gereshk,31.8209,64.5701,18.18,73,100,2.63,AF,1712897342
400,mount pearl,47.5166,-52.7813,0.64,82,0,10.29,CA,1712897125
401,moranbah,-22.0016,148.0466,26.44,46,60,5.1,AU,1712897280
402,boromo,11.75,-2.9333,32.15,33,95,1.71,BF,1712897343
403,homer,59.6425,-151.5483,4.94,60,100,4.63,US,1712897343
404,rurrenabaque,-14.4413,-67.5278,22.9,99,87,0.52,BO,1712897344
405,mossel bay,-34.1831,22.146,8.96,71,12,2.04,ZA,1712897344
406,millington,35.3415,-89.8973,14.63,56,0,3.6,US,1712897344
407,awjilah,29.1081,21.2869,17.58,37,0,3.03,LY,1712897344
408,khilok,51.3674,110.4676,7.09,74,99,4.29,RU,1712897345
409,gargalianoi,37.0667,21.6333,15.75,54,10,3.98,GR,1712897345
410,urangan,-25.3,152.9,25.11,70,13,4.92,AU,1712897345
411,sabang,5.8933,95.3214,29.48,75,72,7.19,ID,1712897346
412,yulinshi,38.2906,109.7494,22.54,21,1,2.89,CN,1712897346
413,alesund,62.4723,6.1549,10.51,62,0,7.2,NO,1712897346
414,hasaki,35.7333,140.8333,15.22,80,100,5.43,JP,1712897169
415,kailua-kona,19.6406,-155.9956,27.55,91,100,4.12,US,1712897347
416,randfontein,-26.1844,27.702,12.61,82,1,2.01,ZA,1712897347
417,vilhena,-12.7406,-60.1458,21.15,100,100,1.11,BR,1712897073
418,midvagur,62.0511,-7.1939,8.46,93,100,6.69,FO,1712897348
419,takoradi,4.8845,-1.7554,27.03,84,99,1.57,GH,1712897348
420,cockburn town,21.4612,-71.1419,25.21,82,31,9.25,TC,1712897348
421,essaouira,31.5125,-9.77,20.72,52,18,1.03,MA,1712897348
422,wau,7.7029,27.9953,27.13,19,68,1.12,SS,1712897349
423,namibe,-15.1961,12.1522,22.23,76,56,1.91,AO,1712897349
424,san luis ixcan,15.7872,-91.095,20.59,77,98,1.23,GT,1712897349
425,malango,-2.9627,119.9001,21.74,98,100,0.19,ID,1712897349
426,rio grande,-32.035,-52.0986,20.19,62,100,6.45,BR,1712897073
427,kirensk,57.7853,108.1119,-2.24,82,99,2.24,RU,1712897350
428,salmon arm,50.6998,-119.3024,10.24,93,100,1.54,CA,1712897181
429,yugorsk,61.3133,63.3319,1.05,99,100,4.72,RU,1712897351
430,soata,6.3337,-72.6828,16.69,82,74,1.86,CO,1712897351
431,saint croix,17.7397,-64.7388,25.25,88,75,5.14,VI,1712897351
432,ellsworth,44.5434,-68.4195,7.38,98,100,1.79,US,1712897352
433,porto novo,6.4965,2.6036,29.9,82,92,3.85,BJ,1712897211
434,nevada,39.2502,-116.7512,12.09,30,27,4.45,US,1712897158
435,northam,51.0333,-4.2167,9.78,94,100,5.77,GB,1712897352
436,falmouth,50.1544,-5.0711,11.32,100,100,4.63,GB,1712897353
437,plastun,44.7561,136.2939,14.24,56,16,3.98,RU,1712897353
438,bremervorde,53.4833,9.1333,13.4,94,100,4.76,DE,1712897354
439,xining,36.6167,101.7667,15.74,17,57,1.36,CN,1712897326
440,nikolayevsk-on-amure,53.1406,140.73,10.44,48,6,2.11,RU,1712897354
441,ipaba,-19.4136,-42.4194,23.08,88,0,1.03,BR,1712897190
442,udachny,66.4167,112.4,-15.86,72,83,4.8,RU,1712897355
443,selfoss,63.9331,-20.9971,2.25,90,99,2.3,IS,1712897355
444,myeik,12.4333,98.6,33.38,58,28,2.64,MM,1712897205
445,lazaro cardenas,17.9583,-102.2,23.63,82,10,1.16,MX,1712897277
446,howard springs,-12.497,131.047,31.66,73,96,4.14,AU,1712897356
447,rongelap,11.1635,166.8941,26.84,78,100,8.37,MH,1712897356
448,yelizovo,53.1873,158.3805,9.08,31,0,3.0,RU,1712897357
449,banjar,-8.19,114.9675,29.06,83,35,1.3,ID,1712897189
450,ulsteinvik,62.3432,5.8487,10.5,79,61,7.32,NO,1712897357
451,ghadamis,30.1337,9.5007,13.35,80,97,8.62,LY,1712897357
452,pisco,-13.7,-76.2167,22.03,83,0,4.12,PE,1712897358
453,usol'ye,59.4268,56.6808,6.82,79,54,4.66,RU,1712897358
454,arrifes,37.7667,-25.7,17.18,94,40,1.03,PT,1712897358
455,bikenibeu village,1.3673,173.1241,29.98,74,20,3.6,KI,1712897358
456,forest hills,42.9595,-85.4898,8.15,92,100,1.79,US,1712897359
457,taulaga,-11.0553,-171.0883,29.86,74,29,3.64,AS,1712897359
458,leava,-14.3,-178.1667,29.31,79,94,7.1,WF,1712897359
459,aginskoye,51.1,114.53,13.21,22,59,2.31,RU,1712897253
460,ouarzazat,30.9189,-6.8934,19.16,8,0,5.14,MA,1712897360
461,mbaiki,3.8678,17.9892,23.24,79,87,1.12,CF,1712897360
462,lianzhou,24.7811,112.3825,30.31,66,79,2.04,CN,1712897360
463,la junta,37.985,-103.5438,11.16,37,0,7.2,US,1712897361
464,tartaro,15.1667,121.0167,32.67,27,82,5.62,PH,1712897361
465,sao jose da coroa grande,-8.8978,-35.1478,26.36,85,13,1.29,BR,1712897361
466,labis,2.385,103.021,23.75,96,100,1.44,MY,1712897361
467,xunchang,28.4543,104.715,26.27,52,93,1.81,CN,1712897361
468,bengkulu,-3.8004,102.2655,26.43,89,99,1.15,ID,1712897244
469,aver-o-mar,41.4078,-8.7812,20.31,60,0,4.12,PT,1712897362
470,rawai,7.7797,98.3253,34.06,69,93,3.59,TH,1712897362
471,ponta delgada,37.7333,-25.6667,18.44,94,40,1.03,PT,1712897362
472,qamdo,31.1667,97.2333,4.09,28,7,3.23,CN,1712897363
473,williams lake,52.1415,-122.1445,8.92,58,100,2.06,CA,1712897363
474,colonia,50.9333,6.95,13.92,82,100,2.57,DE,1712897363
475,fortaleza,-3.7227,-38.5247,28.45,89,20,1.54,BR,1712897363
476,tarawa,1.419,172.984,30.05,74,20,3.6,KI,1712897330
477,bozoum,6.3193,16.3799,22.65,75,73,1.96,CF,1712897261
478,sisimiut,66.9395,-53.6735,-6.06,91,95,3.61,GL,1712897364
479,tateyama,34.9833,139.8667,17.28,79,100,6.44,JP,1712897364
480,palikir - national government center,6.9248,158.1611,25.41,94,100,2.06,FM,1712897321
481,necochea,-38.5473,-58.7368,8.93,76,99,2.9,AR,1712897365
482,demopolis,32.5176,-87.8364,12.97,82,0,1.54,US,1712897365
483,pishin,30.5803,66.9961,21.75,25,100,6.26,PK,1712897352
484,steamboat springs,40.485,-106.8317,7.77,55,0,3.09,US,1712897365
485,harnosand,62.6323,17.9379,0.01,85,63,4.75,SE,1712897365
486,san antonio de pale,-1.4014,5.6325,28.25,76,100,3.91,GQ,1712897366
487,goondiwindi,-28.55,150.3167,26.05,35,0,1.73,AU,1712897366
488,vorkuta,67.5,64.0,-6.05,95,100,7.15,RU,1712897366
489,timimoun,29.2639,0.231,17.21,25,0,5.66,DZ,1712897367
490,piatykhatky,48.4133,33.7106,14.81,70,88,5.41,UA,1712897367
491,galle,6.0367,80.217,31.38,60,75,3.56,LK,1712897334
492,pariaman,-0.619,100.12,32.03,77,43,3.56,ID,1712897367
493,winnemucca,40.973,-117.7357,14.03,44,20,2.06,US,1712897367
494,pa daet,19.5049,99.9924,39.63,21,100,0.83,TH,1712897368
495,sovetskaya gavan',48.9723,140.2878,17.84,39,62,3.82,RU,1712897368
496,darwin,-12.4611,130.8418,31.7,65,75,4.12,AU,1712896788
497,xinyuan,37.3,99.0,9.2,13,37,3.48,CN,1712897368
498,tadine,-21.55,167.8833,24.58,73,100,4.23,NC,1712897369
499,katsuura,35.1333,140.3,15.03,84,100,6.88,JP,1712897369
500,kwang binh,17.4833,106.6,29.19,70,5,4.51,VN,1712897126
501,taroa,8.7058,171.2275,27.52,82,100,8.04,MH,1712897370
502,sao vicente,-23.9631,-46.3919,25.15,26,100,0.45,BR,1712897370
503,serdar,38.9764,56.2757,14.03,86,100,2.22,TM,1712897370
504,bazhovo,55.0604,61.6054,10.09,78,90,6.03,RU,1712897371
505,berwick-upon-tweed,55.7833,-2.0,12.13,93,97,5.55,GB,1712897371
506,ambon,-3.6954,128.1814,29.08,74,40,2.57,ID,1712897371
507,waingapu,-9.6567,120.2641,29.94,60,42,3.76,ID,1712897371
508,kulhudhuffushi,6.6221,73.07,29.35,74,66,4.13,MV,1712897372
509,tara,56.8944,74.371,0.62,66,100,6.66,RU,1712897372
510,buchanan,5.8808,-10.0467,26.88,88,100,0.97,LR,1712897372
511,kone,-21.0595,164.8658,23.49,84,100,1.45,NC,1712897373
512,tangalle,6.024,80.7911,28.09,71,96,5.58,LK,1712897373
513,el galpon,-25.3807,-64.6526,13.76,98,100,1.43,AR,1712897373
514,bajina basta,43.9708,19.5675,12.77,91,11,1.06,RS,1712897373
515,tabou,4.423,-7.3528,25.33,91,90,1.28,CI,1712897341
516,tvoroyri,61.5556,-6.8111,8.68,88,86,15.81,FO,1712897374
517,al abyar,32.19,20.5965,14.03,66,0,4.67,LY,1712897212
518,turbat,26.0023,63.044,28.83,50,56,2.29,PK,1712897236
519,muravlenko,63.7898,74.523,-8.71,93,100,13.28,RU,1712897375
520,novodvinsk,64.4165,40.8122,2.66,90,98,4.8,RU,1712897375
521,sokhumi,43.0033,41.0153,14.85,81,66,1.11,GE,1712897375
522,poli,-3.3333,36.8,18.13,91,89,1.19,TZ,1712897305
523,tazacorte,28.629,-17.9293,22.54,27,0,4.63,ES,1712897376
524,tibiri,13.5627,7.0485,29.27,9,100,4.01,NE,1712897348
525,akita,39.7167,140.1167,19.52,39,75,5.14,JP,1712896661
526,turkestan,43.3333,68.25,19.26,41,79,6.85,KZ,1712897118
527,orange,33.7,-117.7675,22.03,87,100,3.6,US,1712897286
528,saint-pierre,-21.3393,55.4781,29.82,58,20,1.54,RE,1712897377
529,ugoofaaru,5.6667,73.0,29.57,73,24,2.75,MV,1712897105
530,upata,8.0086,-62.3989,25.66,82,4,3.47,VE,1712897377
531,santa marta de ortigueira,43.6833,-7.85,15.77,82,5,1.28,ES,1712897378
532,karratha,-20.7377,116.8463,30.68,44,0,4.98,AU,1712897378
533,recani,31.2846,-4.2688,16.01,20,6,7.57,MA,1712897378
534,kiunga,-6.1219,141.2906,28.39,74,100,0.9,PG,1712897378
535,torghay,49.6339,63.4981,8.89,44,31,3.87,KZ,1712897379
536,kirakira,-10.4544,161.9205,29.18,71,35,2.8,SB,1712897253
537,chilpancingo,17.55,-99.5,20.02,78,2,1.7,MX,1712897379
538,pimentel,-6.8367,-79.9342,25.16,69,0,3.09,PE,1712897379
539,juba,4.8517,31.5825,26.83,63,84,3.83,SS,1712897379
540,galesong,-5.3166,119.3661,29.01,76,51,3.21,ID,1712897174
541,sunne,59.8376,13.143,4.23,88,93,2.19,SE,1712897380
542,sima,53.9202,102.0442,3.6,91,100,1.17,RU,1712897380
543,trashi yangtse,27.6116,91.498,18.62,50,41,2.31,BT,1712897380
